lat,lon,loss_dB,best_sf(-1=unreachable)
30.23283,94.69933,158.52,-1
30.23283,94.70117,148.16,10
30.23283,94.70300,147.95,10
30.23283,94.70483,140.54,8
30.23283,94.70667,163.33,-1
30.23283,94.70850,164.70,-1
30.23283,94.71033,163.30,-1
30.23283,94.71217,163.18,-1
30.23283,94.71400,162.11,-1
30.23283,94.71583,161.97,-1
30.23283,94.71767,161.59,-1
30.23283,94.71950,147.85,10
30.23283,94.72133,144.90,9
30.23283,94.72317,157.70,-1
30.23283,94.72500,156.65,-1
30.23283,94.72683,154.05,-1
30.23283,94.72867,153.36,12
30.23283,94.73050,152.61,12
30.23283,94.73233,128.41,7
30.23283,94.73417,138.81,7
30.23283,94.73600,138.57,7
30.23283,94.73783,135.88,7
30.23283,94.73967,137.13,7
30.23283,94.74150,146.14,10
30.23283,94.74333,149.65,11
30.23283,94.74517,133.24,7
30.23283,94.74700,147.70,10
30.23283,94.74883,147.03,10
30.23283,94.75067,150.89,11
30.23283,94.75250,150.23,11
30.23283,94.75433,142.87,8
30.23283,94.75617,147.50,10
30.23283,94.75800,145.25,9
30.23283,94.75983,149.52,11
30.23283,94.76167,150.64,11
30.23283,94.76350,154.29,-1
30.23283,94.76533,151.26,11
30.23283,94.76717,153.68,12
30.23283,94.76900,135.52,7
30.23283,94.77083,150.62,11
30.23283,94.77267,145.46,9
30.23283,94.77450,137.89,7
30.23283,94.77633,133.39,7
30.23283,94.77817,132.70,7
30.23283,94.78000,145.99,9
30.23283,94.78183,141.98,8
30.23283,94.78367,136.94,7
30.23283,94.78550,141.73,8
30.23283,94.78733,137.57,7
30.23283,94.78917,127.49,7
30.23283,94.79100,121.20,7
30.23283,94.79283,105.73,7
30.23283,94.79467,90.98,7
30.23283,94.79650,94.39,7
30.23283,94.79833,98.85,7
30.23283,94.80017,92.04,7
30.23283,94.80200,52.11,7
30.23283,94.80383,52.14,7
30.23283,94.80567,52.18,7
30.23283,94.80750,52.21,7
30.23283,94.80933,52.24,7
30.23283,94.81117,52.26,7
30.23283,94.81300,52.30,7
30.23283,94.81483,52.34,7
30.23283,94.81667,52.38,7
30.23283,94.81850,130.01,7
30.23283,94.82033,52.48,7
30.23283,94.82217,52.52,7
30.23283,94.82400,52.57,7
30.23283,94.82583,52.63,7
30.23283,94.82767,52.67,7
30.23283,94.82950,52.73,7
30.23283,94.83133,52.79,7
30.23283,94.83317,52.85,7
30.23283,94.83500,52.90,7
30.23283,94.83683,52.96,7
30.23283,94.83867,53.02,7
30.23283,94.84050,53.08,7
30.23283,94.84233,53.13,7
30.23283,94.84417,104.57,7
30.23283,94.84600,149.53,11
30.23283,94.84783,149.99,11
30.23283,94.84967,144.99,9
30.23283,94.85150,120.74,7
30.23283,94.85333,135.14,7
30.23283,94.85517,120.73,7
30.23283,94.85700,123.47,7
30.23283,94.85883,125.40,7
30.23283,94.86067,127.48,7
30.23283,94.86250,129.92,7
30.23283,94.86433,136.01,7
30.23283,94.86617,139.61,7
30.23283,94.86800,140.39,8
30.23283,94.86983,140.69,8
30.23283,94.87167,135.04,7
30.23283,94.87350,144.14,9
30.23283,94.87533,146.83,10
30.23283,94.87717,147.67,10
30.23283,94.87900,148.76,10
30.23283,94.88083,149.74,11
30.23283,94.88267,150.40,11
30.23283,94.88450,151.54,12
30.23283,94.88633,152.33,12
30.23283,94.88817,154.01,-1
30.23283,94.89000,154.86,-1
30.23467,94.67000,158.58,-1
30.23467,94.67183,152.92,12
30.23467,94.67367,146.33,10
30.23467,94.67550,149.39,11
30.23467,94.67733,148.14,10
30.23467,94.67917,142.22,8
30.23467,94.68100,141.77,8
30.23467,94.68283,156.03,-1
30.23467,94.68467,160.35,-1
30.23467,94.68650,162.19,-1
30.23467,94.68833,157.10,-1
30.23467,94.69017,154.70,-1
30.23467,94.69200,141.29,8
30.23467,94.69383,154.06,-1
30.23467,94.69567,156.62,-1
30.23467,94.69750,158.97,-1
30.23467,94.69933,159.22,-1
30.23467,94.70117,146.20,10
30.23467,94.70300,143.85,9
30.23467,94.70483,160.71,-1
30.23467,94.70667,161.61,-1
30.23467,94.70850,145.76,9
30.23467,94.71033,164.20,-1
30.23467,94.71217,144.77,9
30.23467,94.71400,163.38,-1
30.23467,94.71583,162.34,-1
30.23467,94.71767,161.91,-1
30.23467,94.71950,137.29,7
30.23467,94.72133,160.40,-1
30.23467,94.72317,159.28,-1
30.23467,94.72500,157.38,-1
30.23467,94.72683,156.26,-1
30.23467,94.72867,153.79,12
30.23467,94.73050,153.15,12
30.23467,94.73233,133.51,7
30.23467,94.73417,139.56,7
30.23467,94.73600,147.97,10
30.23467,94.73783,126.35,7
30.23467,94.73967,135.44,7
30.23467,94.74150,139.82,7
30.23467,94.74333,148.85,10
30.23467,94.74517,150.16,11
30.23467,94.74700,148.09,10
30.23467,94.74883,146.89,10
30.23467,94.75067,152.46,12
30.23467,94.75250,142.32,8
30.23467,94.75433,142.45,8
30.23467,94.75617,133.20,7
30.23467,94.75800,138.83,7
30.23467,94.75983,150.24,11
30.23467,94.76167,137.78,7
30.23467,94.76350,153.27,12
30.23467,94.76533,152.11,12
30.23467,94.76717,153.37,12
30.23467,94.76900,154.48,-1
30.23467,94.77083,153.40,12
30.23467,94.77267,151.26,11
30.23467,94.77450,147.69,10
30.23467,94.77633,137.37,7
30.23467,94.77817,134.31,7
30.23467,94.78000,132.38,7
30.23467,94.78183,137.36,7
30.23467,94.78367,141.18,8
30.23467,94.78550,140.95,8
30.23467,94.78733,140.29,8
30.23467,94.78917,132.76,7
30.23467,94.79100,121.71,7
30.23467,94.79283,108.96,7
30.23467,94.79467,104.64,7
30.23467,94.79650,106.09,7
30.23467,94.79833,105.31,7
30.23467,94.80017,101.88,7
30.23467,94.80200,84.54,7
30.23467,94.80383,72.72,7
30.23467,94.80567,73.25,7
30.23467,94.80750,104.41,7
30.23467,94.80933,52.08,7
30.23467,94.81117,52.12,7
30.23467,94.81300,52.16,7
30.23467,94.81483,52.20,7
30.23467,94.81667,52.24,7
30.23467,94.81850,117.85,7
30.23467,94.82033,52.34,7
30.23467,94.82217,52.38,7
30.23467,94.82400,52.43,7
30.23467,94.82583,52.50,7
30.23467,94.82767,52.55,7
30.23467,94.82950,52.61,7
30.23467,94.83133,52.67,7
30.23467,94.83317,52.73,7
30.23467,94.83500,52.80,7
30.23467,94.83683,52.86,7
30.23467,94.83867,52.93,7
30.23467,94.84050,82.00,7
30.23467,94.84233,95.11,7
30.23467,94.84417,98.49,7
30.23467,94.84600,109.53,7
30.23467,94.84783,137.66,7
30.23467,94.84967,142.99,8
30.23467,94.85150,136.40,7
30.23467,94.85333,125.71,7
30.23467,94.85517,127.25,7
30.23467,94.85700,129.18,7
30.23467,94.85883,130.61,7
30.23467,94.86067,131.81,7
30.23467,94.86250,134.69,7
30.23467,94.86433,132.72,7
30.23467,94.86617,136.70,7
30.23467,94.86800,137.07,7
30.23467,94.86983,138.41,7
30.23467,94.87167,144.26,9
30.23467,94.87350,146.71,10
30.23467,94.87533,147.62,10
30.23467,94.87717,148.70,10
30.23467,94.87900,149.71,11
30.23467,94.88083,150.32,11
30.23467,94.88267,151.50,11
30.23467,94.88450,152.88,12
30.23467,94.88633,154.03,-1
30.23467,94.88817,154.82,-1
30.23467,94.89000,155.69,-1
30.23650,94.67000,158.43,-1
30.23650,94.67183,159.69,-1
30.23650,94.67367,155.69,-1
30.23650,94.67550,148.21,10
30.23650,94.67733,148.08,10
30.23650,94.67917,146.33,10
30.23650,94.68100,140.40,8
30.23650,94.68283,151.12,11
30.23650,94.68467,158.39,-1
30.23650,94.68650,164.11,-1
30.23650,94.68833,154.40,-1
30.23650,94.69017,146.13,10
30.23650,94.69200,141.49,8
30.23650,94.69383,138.60,7
30.23650,94.69567,145.70,9
30.23650,94.69750,142.71,8
30.23650,94.69933,158.56,-1
30.23650,94.70117,159.19,-1
30.23650,94.70300,159.37,-1
30.23650,94.70483,159.32,-1
30.23650,94.70667,161.39,-1
30.23650,94.70850,161.76,-1
30.23650,94.71033,163.08,-1
30.23650,94.71217,164.22,-1
30.23650,94.71400,163.22,-1
30.23650,94.71583,163.78,-1
30.23650,94.71767,162.21,-1
30.23650,94.71950,161.58,-1
30.23650,94.72133,160.97,-1
30.23650,94.72317,159.05,-1
30.23650,94.72500,159.20,-1
30.23650,94.72683,156.92,-1
30.23650,94.72867,154.27,-1
30.23650,94.73050,153.59,12
30.23650,94.73233,153.05,12
30.23650,94.73417,150.95,11
30.23650,94.73600,148.45,10
30.23650,94.73783,148.33,10
30.23650,94.73967,147.71,10
30.23650,94.74150,133.50,7
30.23650,94.74333,148.47,10
30.23650,94.74517,149.50,11
30.23650,94.74700,146.10,10
30.23650,94.74883,146.92,10
30.23650,94.75067,151.69,12
30.23650,94.75250,138.61,7
30.23650,94.75433,134.00,7
30.23650,94.75617,147.36,10
30.23650,94.75800,149.02,11
30.23650,94.75983,151.71,12
30.23650,94.76167,135.21,7
30.23650,94.76350,151.68,12
30.23650,94.76533,152.04,12
30.23650,94.76717,148.87,10
30.23650,94.76900,154.68,-1
30.23650,94.77083,154.41,-1
30.23650,94.77267,153.21,12
30.23650,94.77450,150.48,11
30.23650,94.77633,142.53,8
30.23650,94.77817,132.06,7
30.23650,94.78000,120.11,7
30.23650,94.78183,135.30,7
30.23650,94.78367,143.20,9
30.23650,94.78550,140.52,8
30.23650,94.78733,141.25,8
30.23650,94.78917,134.81,7
30.23650,94.79100,124.41,7
30.23650,94.79283,103.81,7
30.23650,94.79467,110.82,7
30.23650,94.79650,112.74,7
30.23650,94.79833,111.27,7
30.23650,94.80017,104.38,7
30.23650,94.80200,98.12,7
30.23650,94.80383,86.90,7
30.23650,94.80567,88.27,7
30.23650,94.80750,87.16,7
30.23650,94.80933,51.94,7
30.23650,94.81117,51.98,7
30.23650,94.81300,52.01,7
30.23650,94.81483,52.06,7
30.23650,94.81667,52.10,7
30.23650,94.81850,52.15,7
30.23650,94.82033,52.20,7
30.23650,94.82217,52.25,7
30.23650,94.82400,52.30,7
30.23650,94.82583,52.37,7
30.23650,94.82767,52.44,7
30.23650,94.82950,52.50,7
30.23650,94.83133,52.56,7
30.23650,94.83317,52.62,7
30.23650,94.83500,52.70,7
30.23650,94.83683,62.52,7
30.23650,94.83867,75.34,7
30.23650,94.84050,96.74,7
30.23650,94.84233,104.93,7
30.23650,94.84417,113.30,7
30.23650,94.84600,114.82,7
30.23650,94.84783,119.19,7
30.23650,94.84967,148.65,10
30.23650,94.85150,136.83,7
30.23650,94.85333,129.46,7
30.23650,94.85517,130.59,7
30.23650,94.85700,131.63,7
30.23650,94.85883,134.24,7
30.23650,94.86067,134.29,7
30.23650,94.86250,126.69,7
30.23650,94.86433,139.00,7
30.23650,94.86617,140.54,8
30.23650,94.86800,140.42,8
30.23650,94.86983,128.68,7
30.23650,94.87167,146.66,10
30.23650,94.87350,147.52,10
30.23650,94.87533,148.65,10
30.23650,94.87717,149.70,11
30.23650,94.87900,150.35,11
30.23650,94.88083,151.47,11
30.23650,94.88267,152.36,12
30.23650,94.88450,154.34,-1
30.23650,94.88633,155.06,-1
30.23650,94.88817,156.23,-1
30.23650,94.89000,157.30,-1
30.23833,94.67000,157.35,-1
30.23833,94.67183,158.86,-1
30.23833,94.67367,155.35,-1
30.23833,94.67550,142.87,8
30.23833,94.67733,142.56,8
30.23833,94.67917,142.55,8
30.23833,94.68100,141.75,8
30.23833,94.68283,138.15,7
30.23833,94.68467,147.57,10
30.23833,94.68650,146.95,10
30.23833,94.68833,157.60,-1
30.23833,94.69017,157.03,-1
30.23833,94.69200,157.51,-1
30.23833,94.69383,156.94,-1
30.23833,94.69567,142.54,8
30.23833,94.69750,153.73,12
30.23833,94.69933,139.16,7
30.23833,94.70117,158.89,-1
30.23833,94.70300,159.46,-1
30.23833,94.70483,159.64,-1
30.23833,94.70667,158.33,-1
30.23833,94.70850,160.68,-1
30.23833,94.71033,161.35,-1
30.23833,94.71217,162.38,-1
30.23833,94.71400,162.46,-1
30.23833,94.71583,163.41,-1
30.23833,94.71767,163.43,-1
30.23833,94.71950,161.96,-1
30.23833,94.72133,161.49,-1
30.23833,94.72317,161.03,-1
30.23833,94.72500,159.81,-1
30.23833,94.72683,157.75,-1
30.23833,94.72867,156.44,-1
30.23833,94.73050,153.73,12
30.23833,94.73233,153.14,12
30.23833,94.73417,152.19,12
30.23833,94.73600,150.45,11
30.23833,94.73783,148.11,10
30.23833,94.73967,148.45,10
30.23833,94.74150,124.84,7
30.23833,94.74333,142.05,8
30.23833,94.74517,147.66,10
30.23833,94.74700,143.84,9
30.23833,94.74883,141.07,8
30.23833,94.75067,142.83,8
30.23833,94.75250,145.40,9
30.23833,94.75433,134.72,7
30.23833,94.75617,147.59,10
30.23833,94.75800,150.24,11
30.23833,94.75983,149.87,11
30.23833,94.76167,151.94,12
30.23833,94.76350,151.31,11
30.23833,94.76533,149.10,11
30.23833,94.76717,149.62,11
30.23833,94.76900,153.05,12
30.23833,94.77083,155.22,-1
30.23833,94.77267,154.28,-1
30.23833,94.77450,153.10,12
30.23833,94.77633,148.65,10
30.23833,94.77817,141.33,8
30.23833,94.78000,135.31,7
30.23833,94.78183,130.21,7
30.23833,94.78367,128.54,7
30.23833,94.78550,126.51,7
30.23833,94.78733,146.46,10
30.23833,94.78917,138.25,7
30.23833,94.79100,120.70,7
30.23833,94.79283,119.71,7
30.23833,94.79467,117.29,7
30.23833,94.79650,116.55,7
30.23833,94.79833,114.53,7
30.23833,94.80017,106.78,7
30.23833,94.80200,101.23,7
30.23833,94.80383,130.32,7
30.23833,94.80567,127.36,7
30.23833,94.80750,129.78,7
30.23833,94.80933,86.25,7
30.23833,94.81117,51.84,7
30.23833,94.81300,51.87,7
30.23833,94.81483,51.92,7
30.23833,94.81667,51.97,7
30.23833,94.81850,52.02,7
30.23833,94.82033,52.07,7
30.23833,94.82217,52.12,7
30.23833,94.82400,52.19,7
30.23833,94.82583,52.27,7
30.23833,94.82767,52.35,7
30.23833,94.82950,52.42,7
30.23833,94.83133,52.47,7
30.23833,94.83317,52.54,7
30.23833,94.83500,66.97,7
30.23833,94.83683,84.12,7
30.23833,94.83867,100.81,7
30.23833,94.84050,108.93,7
30.23833,94.84233,113.75,7
30.23833,94.84417,121.23,7
30.23833,94.84600,123.46,7
30.23833,94.84783,126.03,7
30.23833,94.84967,126.97,7
30.23833,94.85150,128.62,7
30.23833,94.85333,133.45,7
30.23833,94.85517,132.63,7
30.23833,94.85700,136.16,7
30.23833,94.85883,137.95,7
30.23833,94.86067,138.67,7
30.23833,94.86250,139.08,7
30.23833,94.86433,142.75,8
30.23833,94.86617,133.25,7
30.23833,94.86800,144.28,9
30.23833,94.86983,146.66,10
30.23833,94.87167,147.50,10
30.23833,94.87350,148.59,10
30.23833,94.87533,149.64,11
30.23833,94.87717,150.30,11
30.23833,94.87900,151.52,12
30.23833,94.88083,152.87,12
30.23833,94.88267,154.29,-1
30.23833,94.88450,155.01,-1
30.23833,94.88633,156.23,-1
30.23833,94.88817,157.27,-1
30.23833,94.89000,157.65,-1
30.24017,94.67000,155.66,-1
30.24017,94.67183,155.43,-1
30.24017,94.67367,144.63,9
30.24017,94.67550,142.62,8
30.24017,94.67733,142.33,8
30.24017,94.67917,139.92,7
30.24017,94.68100,136.27,7
30.24017,94.68283,156.97,-1
30.24017,94.68467,142.08,8
30.24017,94.68650,133.95,7
30.24017,94.68833,157.44,-1
30.24017,94.69017,151.46,11
30.24017,94.69200,151.01,11
30.24017,94.69383,157.82,-1
30.24017,94.69567,157.43,-1
30.24017,94.69750,155.08,-1
30.24017,94.69933,152.80,12
30.24017,94.70117,157.88,-1
30.24017,94.70300,158.92,-1
30.24017,94.70483,159.46,-1
30.24017,94.70667,138.89,7
30.24017,94.70850,158.96,-1
30.24017,94.71033,157.75,-1
30.24017,94.71217,160.64,-1
30.24017,94.71400,139.15,7
30.24017,94.71583,152.80,12
30.24017,94.71767,163.45,-1
30.24017,94.71950,162.17,-1
30.24017,94.72133,161.86,-1
30.24017,94.72317,161.25,-1
30.24017,94.72500,134.68,7
30.24017,94.72683,158.38,-1
30.24017,94.72867,139.19,7
30.24017,94.73050,153.89,12
30.24017,94.73233,151.97,12
30.24017,94.73417,151.71,12
30.24017,94.73600,149.91,11
30.24017,94.73783,146.58,10
30.24017,94.73967,147.79,10
30.24017,94.74150,135.13,7
30.24017,94.74333,147.06,10
30.24017,94.74517,144.46,9
30.24017,94.74700,126.90,7
30.24017,94.74883,137.02,7
30.24017,94.75067,143.28,9
30.24017,94.75250,141.92,8
30.24017,94.75433,140.53,8
30.24017,94.75617,143.05,9
30.24017,94.75800,148.09,10
30.24017,94.75983,149.50,11
30.24017,94.76167,148.95,10
30.24017,94.76350,150.54,11
30.24017,94.76533,148.84,10
30.24017,94.76717,153.43,12
30.24017,94.76900,139.73,7
30.24017,94.77083,155.47,-1
30.24017,94.77267,152.65,12
30.24017,94.77450,154.31,-1
30.24017,94.77633,152.26,12
30.24017,94.77817,147.46,10
30.24017,94.78000,137.98,7
30.24017,94.78183,132.51,7
30.24017,94.78367,130.73,7
30.24017,94.78550,125.57,7
30.24017,94.78733,120.87,7
30.24017,94.78917,146.19,10
30.24017,94.79100,136.29,7
30.24017,94.79283,119.24,7
30.24017,94.79467,120.36,7
30.24017,94.79650,117.46,7
30.24017,94.79833,115.74,7
30.24017,94.80017,108.63,7
30.24017,94.80200,100.66,7
30.24017,94.80383,96.27,7
30.24017,94.80567,87.52,7
30.24017,94.80750,134.40,7
30.24017,94.80933,136.28,7
30.24017,94.81117,51.72,7
30.24017,94.81300,51.74,7
30.24017,94.81483,51.78,7
30.24017,94.81667,51.85,7
30.24017,94.81850,51.92,7
30.24017,94.82033,51.98,7
30.24017,94.82217,52.03,7
30.24017,94.82400,52.15,7
30.24017,94.82583,68.95,7
30.24017,94.82767,69.96,7
30.24017,94.82950,53.93,7
30.24017,94.83133,52.93,7
30.24017,94.83317,71.38,7
30.24017,94.83500,80.69,7
30.24017,94.83683,101.86,7
30.24017,94.83867,112.59,7
30.24017,94.84050,118.94,7
30.24017,94.84233,122.96,7
30.24017,94.84417,125.47,7
30.24017,94.84600,127.55,7
30.24017,94.84783,129.60,7
30.24017,94.84967,131.04,7
30.24017,94.85150,133.75,7
30.24017,94.85333,134.85,7
30.24017,94.85517,122.75,7
30.24017,94.85700,136.96,7
30.24017,94.85883,138.39,7
30.24017,94.86067,140.37,8
30.24017,94.86250,142.30,8
30.24017,94.86433,143.37,9
30.24017,94.86617,143.81,9
30.24017,94.86800,144.54,9
30.24017,94.86983,147.44,10
30.24017,94.87167,148.52,10
30.24017,94.87350,149.60,11
30.24017,94.87533,150.53,11
30.24017,94.87717,152.02,12
30.24017,94.87900,153.11,12
30.24017,94.88083,154.26,-1
30.24017,94.88267,154.96,-1
30.24017,94.88450,156.22,-1
30.24017,94.88633,157.26,-1
30.24017,94.88817,157.73,-1
30.24017,94.89000,158.08,-1
30.24200,94.67000,149.26,11
30.24200,94.67183,148.16,10
30.24200,94.67367,147.23,10
30.24200,94.67550,147.53,10
30.24200,94.67733,138.29,7
30.24200,94.67917,138.18,7
30.24200,94.68100,138.27,7
30.24200,94.68283,142.44,8
30.24200,94.68467,157.50,-1
30.24200,94.68650,149.34,11
30.24200,94.68833,148.82,10
30.24200,94.69017,145.41,9
30.24200,94.69200,141.09,8
30.24200,94.69383,140.85,8
30.24200,94.69567,159.05,-1
30.24200,94.69750,144.35,9
30.24200,94.69933,154.45,-1
30.24200,94.70117,153.72,12
30.24200,94.70300,153.18,12
30.24200,94.70483,158.81,-1
30.24200,94.70667,159.72,-1
30.24200,94.70850,159.71,-1
30.24200,94.71033,159.06,-1
30.24200,94.71217,157.85,-1
30.24200,94.71400,161.08,-1
30.24200,94.71583,162.79,-1
30.24200,94.71767,163.08,-1
30.24200,94.71950,163.28,-1
30.24200,94.72133,162.18,-1
30.24200,94.72317,161.36,-1
30.24200,94.72500,160.55,-1
30.24200,94.72683,158.86,-1
30.24200,94.72867,156.43,-1
30.24200,94.73050,154.82,-1
30.24200,94.73233,150.73,11
30.24200,94.73417,149.89,11
30.24200,94.73600,149.79,11
30.24200,94.73783,147.70,10
30.24200,94.73967,146.46,10
30.24200,94.74150,148.46,10
30.24200,94.74333,147.47,10
30.24200,94.74517,147.06,10
30.24200,94.74700,144.31,9
30.24200,94.74883,136.23,7
30.24200,94.75067,142.44,8
30.24200,94.75250,143.23,9
30.24200,94.75433,140.09,8
30.24200,94.75617,141.03,8
30.24200,94.75800,146.49,10
30.24200,94.75983,146.98,10
30.24200,94.76167,149.23,11
30.24200,94.76350,140.00,7
30.24200,94.76533,147.89,10
30.24200,94.76717,139.69,7
30.24200,94.76900,152.22,12
30.24200,94.77083,155.72,-1
30.24200,94.77267,153.00,12
30.24200,94.77450,154.05,-1
30.24200,94.77633,153.40,12
30.24200,94.77817,150.92,11
30.24200,94.78000,143.94,9
30.24200,94.78183,133.97,7
30.24200,94.78367,133.05,7
30.24200,94.78550,127.85,7
30.24200,94.78733,125.93,7
30.24200,94.78917,129.97,7
30.24200,94.79100,148.18,10
30.24200,94.79283,132.38,7
30.24200,94.79467,124.20,7
30.24200,94.79650,120.45,7
30.24200,94.79833,116.25,7
30.24200,94.80017,110.34,7
30.24200,94.80200,102.78,7
30.24200,94.80383,101.64,7
30.24200,94.80567,100.13,7
30.24200,94.80750,95.10,7
30.24200,94.80933,94.27,7
30.24200,94.81117,51.56,7
30.24200,94.81300,51.62,7
30.24200,94.81483,51.69,7
30.24200,94.81667,51.89,7
30.24200,94.81850,51.80,7
30.24200,94.82033,51.85,7
30.24200,94.82217,99.91,7
30.24200,94.82400,94.29,7
30.24200,94.82583,80.52,7
30.24200,94.82767,81.17,7
30.24200,94.82950,58.35,7
30.24200,94.83133,73.48,7
30.24200,94.83317,81.58,7
30.24200,94.83500,93.91,7
30.24200,94.83683,109.52,7
30.24200,94.83867,117.29,7
30.24200,94.84050,122.20,7
30.24200,94.84233,124.50,7
30.24200,94.84417,126.92,7
30.24200,94.84600,129.16,7
30.24200,94.84783,130.91,7
30.24200,94.84967,133.62,7
30.24200,94.85150,135.13,7
30.24200,94.85333,135.70,7
30.24200,94.85517,136.42,7
30.24200,94.85700,138.24,7
30.24200,94.85883,140.23,8
30.24200,94.86067,142.01,8
30.24200,94.86250,143.41,9
30.24200,94.86433,143.83,9
30.24200,94.86617,144.71,9
30.24200,94.86800,147.35,10
30.24200,94.86983,148.48,10
30.24200,94.87167,149.55,11
30.24200,94.87350,150.44,11
30.24200,94.87533,152.13,12
30.24200,94.87717,153.11,12
30.24200,94.87900,154.34,-1
30.24200,94.88083,155.38,-1
30.24200,94.88267,156.08,-1
30.24200,94.88450,157.24,-1
30.24200,94.88633,157.46,-1
30.24200,94.88817,158.04,-1
30.24200,94.89000,158.74,-1
30.24383,94.67000,149.62,11
30.24383,94.67183,147.54,10
30.24383,94.67367,154.76,-1
30.24383,94.67550,144.58,9
30.24383,94.67733,136.39,7
30.24383,94.67917,137.97,7
30.24383,94.68100,137.19,7
30.24383,94.68283,131.42,7
30.24383,94.68467,145.64,9
30.24383,94.68650,151.62,12
30.24383,94.68833,146.04,10
30.24383,94.69017,140.74,8
30.24383,94.69200,138.86,7
30.24383,94.69383,155.83,-1
30.24383,94.69567,158.02,-1
30.24383,94.69750,157.96,-1
30.24383,94.69933,155.58,-1
30.24383,94.70117,154.49,-1
30.24383,94.70300,153.85,12
30.24383,94.70483,153.53,12
30.24383,94.70667,158.96,-1
30.24383,94.70850,160.06,-1
30.24383,94.71033,159.32,-1
30.24383,94.71217,159.04,-1
30.24383,94.71400,158.41,-1
30.24383,94.71583,157.54,-1
30.24383,94.71767,162.77,-1
30.24383,94.71950,162.85,-1
30.24383,94.72133,162.13,-1
30.24383,94.72317,161.39,-1
30.24383,94.72500,160.89,-1
30.24383,94.72683,160.06,-1
30.24383,94.72867,148.20,10
30.24383,94.73050,154.25,-1
30.24383,94.73233,151.42,11
30.24383,94.73417,148.26,10
30.24383,94.73600,147.56,10
30.24383,94.73783,145.44,9
30.24383,94.73967,143.66,9
30.24383,94.74150,145.68,9
30.24383,94.74333,137.10,7
30.24383,94.74517,140.90,8
30.24383,94.74700,131.69,7
30.24383,94.74883,133.92,7
30.24383,94.75067,134.62,7
30.24383,94.75250,141.70,8
30.24383,94.75433,135.78,7
30.24383,94.75617,134.13,7
30.24383,94.75800,136.28,7
30.24383,94.75983,141.36,8
30.24383,94.76167,144.29,9
30.24383,94.76350,141.30,8
30.24383,94.76533,145.73,9
30.24383,94.76717,149.35,11
30.24383,94.76900,148.31,10
30.24383,94.77083,156.42,-1
30.24383,94.77267,154.93,-1
30.24383,94.77450,151.59,12
30.24383,94.77633,153.16,12
30.24383,94.77817,151.56,12
30.24383,94.78000,149.64,11
30.24383,94.78183,144.00,9
30.24383,94.78367,138.20,7
30.24383,94.78550,130.74,7
30.24383,94.78733,128.85,7
30.24383,94.78917,127.34,7
30.24383,94.79100,112.10,7
30.24383,94.79283,132.78,7
30.24383,94.79467,115.73,7
30.24383,94.79650,123.02,7
30.24383,94.79833,120.77,7
30.24383,94.80017,117.60,7
30.24383,94.80200,112.12,7
30.24383,94.80383,110.10,7
